country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,prepare_scaleup,borrow_abi,avg_prod_k,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,fa_glofris,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Albania,flood,1000.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,1778.7316282167371,0.08679298577863824,0.047520980690583914,0.5,87.15823135086856,1047.9362868271983,87.15823135086856,1004.208238361126
Albania,flood,1500.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,1900.5206711388116,0.09273566678944759,0.05110730323834192,0.5,87.15823135086856,1119.6880651120143,87.15823135086856,939.8566308770675
Albania,surge,1.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,surge,20.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,surge,50.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,surge,100.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,surge,250.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,surge,500.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,surge,1000.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,surge,1500.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,tsunami,1.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,tsunami,20.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,tsunami,50.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,tsunami,100.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,tsunami,250.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,tsunami,500.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,tsunami,1000.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,tsunami,1500.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,wind,1.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,wind,20.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,wind,50.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,wind,100.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,wind,250.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,wind,500.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,wind,1000.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Albania,wind,1500.0,9960.94072581355,2897366.0,0.57407,0.0,0.175,0.1852799860314327,3,0.2,1.5,0.06,0.8,0.05,0.07367993943126039,1.0,0.1958497991597081,1.118347494599629,0.0,0.0,0.0,0.5,87.15823135086856,0.0,0.0,
Angola,earthquake,1.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.209357459468473,1.9976190463311524e-05,9.988294759734287e-06,0.5,65.52010289854826,0.05027919226158256,0.05027919226158256,2516.9559908795345
Angola,earthquake,20.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,1.0818241470792649,0.00010322405165180787,5.161735397831713e-05,0.5,65.52010289854826,0.2598103952078764,0.2598103952078764,2516.9559908795354
Angola,earthquake,50.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,3.5038918333193987,0.00033432967138087816,0.00016722074254634268,0.5,65.52010289854826,0.8414930693108875,0.8414930693108875,2516.9559908795345
Angola,earthquake,100.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,6.674687948328291,0.0006368764603730529,0.0003186411652439762,0.5,65.52010289854826,1.602990022386108,1.602990022386108,2516.9559908795345
Angola,earthquake,250.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,16.399314273163423,0.0015647678674556528,0.0007836101016354792,0.5,65.52010289854826,3.938451858328299,3.938451858328299,2516.9559908795345
Angola,earthquake,500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,32.70823088826028,0.003120910291903161,0.0015653404330193228,0.5,65.52010289854826,7.855193856203258,7.855193856203258,2516.9559908795345
Angola,earthquake,1000.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,62.868623435579124,0.005998714347718096,0.0030174580427135113,0.5,65.52010289854826,15.098500015064083,15.098500015064083,2516.955990879534
Angola,earthquake,1500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,88.64079923370994,0.008457809398376833,0.004264977062269542,0.5,65.52010289854826,21.287934034961808,21.287934034961808,2516.955990879535
Angola,flood,1.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,5.674187066094385,0.0007943359123586557,0.000397483691750262,0.5,65.52010289854826,1.9993085333818796,1.9993085333818796,2516.955990879535
Angola,flood,20.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,76.6811220221849,0.010734677639752752,0.005425580679479055,0.5,65.52010289854826,27.01871119553627,27.01871119553627,2516.9559908795345
Angola,flood,50.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,135.1289804745108,0.01891685993799945,0.00964080370232638,0.5,65.52010289854826,47.61290394957678,47.61290394957678,2516.9559908795345
Angola,flood,100.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,149.939302080981,0.02099017373406684,0.010720103706275354,0.5,65.52010289854826,52.831343529561785,52.831343529561785,2516.9559908795345
Angola,flood,250.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,166.0006663352594,0.02323862241579642,0.011895752099285421,0.5,65.52010289854826,58.49058990922624,58.49058990922624,2516.9559908795345
Angola,flood,500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,192.51771582679018,0.02695077438674174,0.013848618177439164,0.5,65.52010289854826,67.83391305155234,65.52010289854826,2431.102793498225
Angola,flood,1000.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,230.9865969959115,0.03233607689174421,0.01670831996499195,0.5,65.52010289854826,81.38848245421687,65.52010289854826,2026.223005279788
Angola,flood,1500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,253.22107911737058,0.03544870737714133,0.018375750283195068,0.5,65.52010289854826,89.22283640183142,65.52010289854826,1848.3072514175258
Angola,surge,1.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,surge,20.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,surge,50.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,surge,100.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,surge,250.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,surge,500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,surge,1000.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,surge,1500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,tsunami,1.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,tsunami,20.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,tsunami,50.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,tsunami,100.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,tsunami,250.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,tsunami,500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,tsunami,1000.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,tsunami,1500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,wind,1.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,wind,20.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,wind,50.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,wind,100.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,wind,250.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,wind,500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,wind,1000.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Angola,wind,1500.0,7488.011759834088,21471618.0,0.4405,0.0,0.175,0.43239739052511456,3,0.2,1.5,0.06,0.8,0.05,0.017032878672476978,1.0,0.1256680312276769,1.351790414097182,0.0,0.0,0.0,0.5,65.52010289854826,0.0,0.0,
Argentina,earthquake,1.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,40.22134676195303,0.0014611574270516204,0.00019510607095819287,0.13333333333333336,339.1349299065421,11.7662122241446,11.7662122241446,8052.665651426018
Argentina,earthquake,20.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,170.02858480072013,0.006176782964603672,0.0008286896983589224,0.13333333333333336,339.1349299065421,49.739568015377344,49.739568015377344,8052.665651426016
Argentina,earthquake,50.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,343.233877933784,0.01246896910058428,0.0016835209845477489,0.13333333333333336,339.1349299065421,100.40843918496739,100.40843918496739,8052.665651426017
Argentina,earthquake,100.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,511.74637262047264,0.018590675681413246,0.0025257114397632405,0.13333333333333336,339.1349299065421,149.70449549651744,149.70449549651744,8052.6656514260185
Argentina,earthquake,250.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,764.3679190812128,0.027767888245402814,0.003808128794167589,0.13333333333333336,339.1349299065421,223.6055198863915,223.6055198863915,8052.665651426017
Argentina,earthquake,500.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,960.5337810493633,0.0348941838377692,0.004820774848852238,0.13333333333333336,339.1349299065421,280.991195624949,280.991195624949,8052.665651426018
Argentina,earthquake,1000.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,1158.614882896051,0.04209005609025274,0.005858596117913482,0.13333333333333336,339.1349299065421,338.9371489445727,338.9371489445727,8052.665651426017
Argentina,earthquake,1500.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,1274.9837715302817,0.04631749449284971,0.00647559947542066,0.13333333333333336,339.1349299065421,372.97929696268454,339.1349299065421,7321.961898411761
Argentina,flood,1.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,16.477235051694638,0.0007220952095604795,9.634893437869174e-05,0.13333333333333336,339.1349299065421,4.884424684513034,4.884424684513034,6764.2391471978535
Argentina,flood,20.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,122.38482493659303,0.0053633692505055805,0.0007189720124509645,0.13333333333333336,339.1349299065421,36.27911224514707,36.27911224514707,6764.239147197855
Argentina,flood,50.0,18087.196261682242,41446246.0,0.91751,0.7333333333333333,0.375,0.2695495148851759,3,0.2,1.5,0.06,0.8,0.05,0.07205781664084926,1.0,0.15106190614207007,1.1979538860660952,227.59695029244034,0.00997416538643376,0.0013432868837309278,0.13333333333333336,339.1349299065421,67.46763996754107,67.46763996754107,6764.239147197855
