country,hazard,rp,gdp_pc_pp,gdp_pc_pp_A,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Albania,flood,250.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,1491.1282855966153,0.06373788416184066,0.03403848296520111,0.5,99.392741,892.2140506371918,0.0,0.0
Albania,flood,500.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,1742.1895324071907,0.0744694307506287,0.04023067050666154,0.5,99.392741,1042.4361167991667,0.0,0.0
Albania,flood,1000.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,2030.4953292345815,0.08679298577863824,0.047520980690583914,0.5,99.392741,1214.9433955452266,0.0,0.0
Albania,flood,1500.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,2169.522532035908,0.09273566678944759,0.05110730323834192,0.5,99.392741,1298.1300837452295,0.0,0.0
Albania,flood,2000.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,1.3381924481109546e-11,5.717648576819557e-16,2.85882428840978e-16,0.5,99.392741,8.003664482948583e-12,0.0,0.0
Albania,surge,1.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,surge,20.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,surge,50.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,surge,100.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,surge,250.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,500.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,1000.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,1500.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,surge,2000.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,1.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,tsunami,20.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,tsunami,50.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,tsunami,100.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,tsunami,250.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,500.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,1000.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,1500.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,tsunami,2000.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,1.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,wind,20.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,wind,50.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,wind,100.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,,,,0.5,99.392741,,,
Albania,wind,250.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,500.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,1000.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,1500.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Albania,wind,2000.0,11359.1704,11424.62832,2876101,0.5837600000000001,4146.89625,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.1852799860314327,1.0,0.183943312911,1.118347494599629,0.0,0.0,0.0,0.5,99.392741,0.0,0.0,
Algeria,earthquake,1.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,32.328243993320285,0.004877201610461369,0.0004901105289070262,0.09999999999999998,348.02950050000004,43.149329001650756,17.259731600660302,3538.859571365471
Algeria,earthquake,20.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,127.21600077689686,0.019192446208762096,0.0019568004074372322,0.09999999999999998,348.02950050000004,169.79842990948677,67.91937196379472,3538.8595713654718
Algeria,earthquake,50.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,245.3524364897137,0.03701510353069294,0.00384378858551212,0.09999999999999998,348.02950050000004,327.4781335366913,130.99125341467652,3538.85957136547
Algeria,earthquake,100.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,457.5275163319682,0.06902490404198051,0.007414258914300006,0.09999999999999998,348.02950050000004,610.6736058288648,244.26944233154592,3538.8595713654713
Algeria,earthquake,250.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,750.2826489338504,0.11319141690583266,0.012763906333754238,0.09999999999999998,348.02950050000004,1001.4213227840632,348.02950050000004,3074.698683112486
Algeria,earthquake,500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,1016.347455066918,0.15333129277497706,0.018109951562698477,0.09999999999999998,348.02950050000004,1356.5447825664223,348.02950050000004,2269.7878182684753
Algeria,earthquake,1000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,1314.2514171651417,0.1982745839728685,0.024730983951512724,0.09999999999999998,348.02950050000004,1754.1647731272315,348.02950050000004,1755.2905346033847
Algeria,earthquake,1500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,1499.622744087441,0.22624063540410633,0.029239146659279985,0.09999999999999998,348.02950050000004,2001.5845950790688,348.02950050000004,1538.3156075315867
Algeria,earthquake,2000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,flood,1.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,3.8776092612245594,0.0006554096005322815,6.558394440002868e-05,0.09999999999999998,348.02950050000004,5.102685583618666,2.0410742334474667,3114.196422801615
Algeria,flood,20.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,32.71537273657858,0.005529687993826957,0.0005560435467069659,0.09999999999999998,348.02950050000004,43.05133642396237,17.22053456958495,3114.1964228016154
Algeria,flood,50.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,77.9237675087126,0.013170998389540426,0.0013346788924976827,0.09999999999999998,348.02950050000004,102.54269017358155,41.01707606943262,3114.196422801615
Algeria,flood,100.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,113.58021591812141,0.019187141647941754,0.001956248991288674,0.09999999999999998,348.02950050000004,149.3813197095202,59.752527883808085,3114.1964228016145
Algeria,flood,250.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,241.7830512764744,0.040844487003419375,0.00425838004890506,0.09999999999999998,348.02950050000004,317.9943882930392,127.1977553172157,3114.196422801615
Algeria,flood,500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,300.99166803070966,0.05084661727988556,0.005357049577610699,0.09999999999999998,348.02950050000004,395.865884111456,158.34635364458242,3114.196422801615
Algeria,flood,1000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,353.9410624268663,0.05979137515201513,0.00635937318291271,0.09999999999999998,348.02950050000004,465.5052165319871,186.20208661279486,3114.196422801615
Algeria,flood,1500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,371.5043272574736,0.06275834301152429,0.006696068462554045,0.09999999999999998,348.02950050000004,488.604518268614,195.44180730744563,3114.196422801615
Algeria,flood,2000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,1.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,surge,20.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,surge,50.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,surge,100.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,surge,250.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,1000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,1500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,surge,2000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,1.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,tsunami,20.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,tsunami,50.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,tsunami,100.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,tsunami,250.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,1000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,1500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,tsunami,2000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,1.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,wind,20.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,wind,50.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,wind,100.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,,,,0.09999999999999998,348.02950050000004,,,
Algeria,wind,250.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,1000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,1500.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Algeria,wind,2000.0,13921.18002,13974.66622,40606052,0.71304,3843.752322,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.2889104503291931,1.0,0.14544458210878927,1.216243465076183,0.0,0.0,0.0,0.09999999999999998,348.02950050000004,0.0,0.0,
Angola,earthquake,1.0,5984.6404219999995,6024.726138,28813463,0.44819,3110.808183,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.15,0.43239739052511456,1.0,0.12735853573367692,1.351790414097182,0.16710796162221797,1.995031827391923e-05,9.975358148529575e-06,0.5,44.884803164999994,0.04013257207159566,0.0,0.0
Angola,earthquake,20.0,5984.6404219999995,6024.726138,28813463,0.44819,3110.808183,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.15,0.43239739052511456,1.0,0.12735853573367692,1.351790414097182,0.8635060270175579,0.00010309036088533869,5.1550494801782276e-05,0.5,44.884803164999994,0.20737921477304297,0.0,0.0
Angola,earthquake,50.0,5984.6404219999995,6024.726138,28813463,0.44819,3110.808183,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.15,0.43239739052511456,1.0,0.12735853573367692,1.351790414097182,2.7967870048543246,0.00033389666386659205,0.0001670040940431491,0.5,44.884803164999994,0.6716750952594652,0.0,0.0
Angola,earthquake,100.0,5984.6404219999995,6024.726138,28813463,0.44819,3110.808183,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.15,0.43239739052511456,1.0,0.12735853573367692,1.351790414097182,5.33434364339112,0.0006368449021519353,0.0003186253660160113,0.5,44.884803164999994,1.2810935436279596,0.0,0.0
Angola,earthquake,250.0,5984.6404219999995,6024.726138,28813463,0.44819,3110.808183,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.15,0.43239739052511456,1.0,0.12735853573367692,1.351790414097182,13.106167438274367,0.001564690330769291,0.0007835712116830351,0.5,44.884803164999994,3.147571212005098,0.0,0.0
